Producto;Precio;Imagen
Harina De Trigo Caserita Tipo 000 1 Kg;$649,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 000 1 Kg_3.jpg
Harina Check 000 1 Kg;$849,00;D:/python/scrapling/imagenes_productos_chango\Harina Check 000 1 Kg_16.jpg
Harina 000 Morixe X 1 Kg;$899,00;D:/python/scrapling/imagenes_productos_chango\Harina 000 Morixe X 1 Kg_5.jpg
Harina De Trigo Favorita 000 1 Kg;$969,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Favorita 000 1 Kg_22.jpg
Harina 0000 Pureza Ultra Refinada 1 Kg;$999,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Pureza Ultra Refinada 1 Kg_6.jpg
Harina Cañuelas 000 1kg;$1.029,00;D:/python/scrapling/imagenes_productos_chango\Harina Cañuelas 000 1kg_20.jpg
Polenta Instantánea Prestopronta 490 G;$1.146,75;D:/python/scrapling/imagenes_productos_chango\Polenta Instantánea Prestopronta 490 G_10.jpg
Harina Leudante Caserita 1 Kg;$1.199,00;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Caserita 1 Kg_17.jpg
Harina 0000 Chacabuco 1 Kg;$1.289,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Chacabuco 1 Kg_13.jpg
Harina Pureza Especial Para Pizzas Caseras 1 Kg;$1.299,00;D:/python/scrapling/imagenes_productos_chango\Harina Pureza Especial Para Pizzas Caser_0.jpg
