Producto;Precio;Imagen
Maní Salado Maní King Sin Piel 100 G;$1.116,75;D:/python/scrapling/imagenes_productos_chango\Maní Salado Maní King Sin Piel 100 G_18.jpg
Palitos Krachitos Salados 110g;$1.519,00;D:/python/scrapling/imagenes_productos_chango\Palitos Krachitos Salados 110g_2.jpg
Galletita Jamon Saladix 100 Gr;$1.569,00;D:/python/scrapling/imagenes_productos_chango\Galletita Jamon Saladix 100 Gr_12.jpg
Galletita Snacks Rex 125 Gr;$2.059,00;D:/python/scrapling/imagenes_productos_chango\Galletita Snacks Rex 125 Gr_5.jpg
Galletita Club Social Sabor Original 144gr;$2.129,25;D:/python/scrapling/imagenes_productos_chango\Galletita Club Social Sabor Original 144_3.jpg
Galletitas Crackers Club Social Sabor Jamón 24 G 6u;$2.129,25;D:/python/scrapling/imagenes_productos_chango\Galletitas Crackers Club Social Sabor Ja_13.jpg
Papas Fritas Quento Sabor Queso Crema Y Ciboulette 82 G;$2.299,00;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Quento Sabor Queso Crema Y _10.jpg
Papas Fritas Krachitos Tradicionales 105 G;$2.799,00;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Krachitos Tradicionales 105_15.jpg
Chizitos Krachitos Sabor Queso 170g;$2.929,00;D:/python/scrapling/imagenes_productos_chango\Chizitos Krachitos Sabor Queso 170g_11.jpg
Galletitas Snacks Rex Sabor Original 225 G;$2.939,00;D:/python/scrapling/imagenes_productos_chango\Galletitas Snacks Rex Sabor Original 225_9.jpg
