Producto;Precio;Imagen
Cerveza Rubia Quilmes Bajocero 473 Ml;$1.109,25;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_4.jpg
Cerveza En Lata Brahma 354ml;$1.289,00;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Brahma 354ml_13.jpg
Cerveza Negra Imperial  Stout 473 Ml;$1.789,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Negra Imperial  Stout 473 Ml_12.jpg
Cerveza Rubia Imperial Ipa 473 Ml;$1.789,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial Ipa 473 Ml_14.jpg
Cerveza Rubia Imperial 473 Ml;$1.789,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial 473 Ml_16.jpg
Cerveza Rubia Imperial Golden 473 Ml;$1.789,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial Golden 473 Ml_20.jpg
Cerveza Rubia Amstel Lager 473 Ml;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Amstel Lager 473 Ml_6.jpg
Cerveza Rubia Heineken Sin Alcohol 473 Cc;$2.169,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Heineken Sin Alcohol 473 C_2.jpg
Cerveza Rubia Corona Cero Alcohol 330 Ml;$2.379,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Corona Cero Alcohol 330 Ml_11.jpg
Cerveza Rubia Schneider 473 Ml;$2.399,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 473 Ml_9.jpg
