Producto;Precio;Imagen
Aritos De Cereal Frutados 3 Arroyos 160gr;$1.071,75;D:/python/scrapling/imagenes_productos_chango\Aritos De Cereal Frutados 3 Arroyos 160g_10.jpg
Cereales Naturitos Granix Sabor Frutos Rojos 90 G;$1.124,25;D:/python/scrapling/imagenes_productos_chango\Cereales Naturitos Granix Sabor Frutos R_14.jpg
Aritos Frutales Granix 130gr;$1.161,75;D:/python/scrapling/imagenes_productos_chango\Aritos Frutales Granix 130gr_20.jpg
Copos De Maíz Granix Tradicionales 160 G;$1.274,25;D:/python/scrapling/imagenes_productos_chango\Copos De Maíz Granix Tradicionales 160 G_16.jpg
Cereal Azucarado Skarchitos 240 Gr;$1.296,75;D:/python/scrapling/imagenes_productos_chango\Cereal Azucarado Skarchitos 240 Gr_4.jpg
Fibra Total Copos Integrales Con Pasas Granix 200gr;$1.349,25;D:/python/scrapling/imagenes_productos_chango\Fibra Total Copos Integrales Con Pasas G_18.jpg
Cereal Check Bastoncitos Integrales De Salvado 250 G;$1.499,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Bastoncitos Integrales De S_15.jpg
Cereal Bolitas Check Chocolate 200 G;$1.724,25;D:/python/scrapling/imagenes_productos_chango\Cereal Bolitas Check Chocolate 200 G_0.jpg
Cereal Check Anillos De Colores Frutal 200 G;$1.799,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Anillos De Colores Frutal 2_1.jpg
Copos De Cereal Granix 400 Gr;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Copos De Cereal Granix 400 Gr_3.jpg
