Producto;Precio;Imagen
Pechito De Cerdo Congelado 900 G;$8.299,00;D:/python/scrapling/imagenes_productos_chango\Pechito De Cerdo Congelado 900 G_11.jpg
Carne Picada Especial 750 G;$8.999,00;D:/python/scrapling/imagenes_productos_chango\Carne Picada Especial 750 G_3.jpg
Costillitas De Cerdo 600 G;$9.199,00;D:/python/scrapling/imagenes_productos_chango\Costillitas De Cerdo 600 G_23.jpg
Chorizo Tradicional Campo Austral Tradicional Al Vacio 400 Gr;$11.089,00;D:/python/scrapling/imagenes_productos_chango\Chorizo Tradicional Campo Austral Tradic_15.jpg
Chorizo En Gancho Alma Criolla 1 Kg;$11.890,00;D:/python/scrapling/imagenes_productos_chango\Chorizo En Gancho Alma Criolla 1 Kg_22.jpg
Cuadrada Feteada De Novillito Envasado Al Vacío 1 Kg;$14.989,00;D:/python/scrapling/imagenes_productos_chango\Cuadrada Feteada De Novillito Envasado A_1.jpg
Carne Picada Magra 650 G;$14.999,00;D:/python/scrapling/imagenes_productos_chango\Carne Picada Magra 650 G_18.jpg
Tortuguita De Novillo Envasado Al Vacío 900 G;$15.499,00;D:/python/scrapling/imagenes_productos_chango\Tortuguita De Novillo Envasado Al Vacío _21.jpg
Paleta De Novillito Envasado Al Vacío 1.2 Kg;$15.999,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Novillito Envasado Al Vacío 12_5.jpg
Asado De Tira De Novillito 1 Kg;$15.999,00;D:/python/scrapling/imagenes_productos_chango\Asado De Tira De Novillito 1 Kg_13.jpg
