Producto;Precio;Imagen
Cerveza Rubia Quilmes Bajocero 473 Ml;$1.052,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_0.jpg
Cerveza Rubia Quilmes 1890 473 Cc;$1.442,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 473 Cc_18.jpg
Cerveza Clásica Quilmes 473ml;$1.682,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Clásica Quilmes 473ml_20.jpg
Cerveza Rubia Quilmes Ipa 473 Ml;$1.682,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Ipa 473 Ml_23.jpg
Cerveza Rubia Heineken Sin Alcohol 473 Cc;$1.689,50;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Heineken Sin Alcohol 473 C_10.jpg
Cerveza Rubia Amstel Lager 473 Ml;$1.773,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Amstel Lager 473 Ml_11.jpg
Cerveza Rubia Corona Cero Alcohol 330 Ml;$1.799,50;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Corona Cero Alcohol 330 Ml_8.jpg
Cerveza Michelob Ultra Bajas Calorías 473 Ml;$1.936,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Michelob Ultra Bajas Calorías 47_3.jpg
Cerveza Rubia Imperial Golden 473 Ml;$2.020,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial Golden 473 Ml_21.jpg
Cerveza Negra Imperial  Stout 473 Ml;$2.144,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Negra Imperial  Stout 473 Ml_13.jpg
