Producto;Precio;Imagen
Cerveza Rubia Quilmes Bajocero 473 Ml;$1.035,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_18.jpg
Cerveza En Lata Brahma 354ml;$1.289,00;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Brahma 354ml_19.jpg
Cerveza Rubia Quilmes 1890 473 Cc;$1.424,25;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 473 Cc_1.jpg
Cerveza Rubia Schneider 473 Ml;$2.299,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 473 Ml_14.jpg
Cerveza Rubia Quilmes Laton 710 Cc;$2.379,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Laton 710 Cc_9.jpg
Cerveza Rubia Corona Cero Alcohol 330 Ml;$2.379,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Corona Cero Alcohol 330 Ml_11.jpg
Cerveza Rubia Quilmes 1890 Retornable 1 L;$2.449,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 Retornable 1 _0.jpg
Cerveza Rubia Amstel Lager 473 Ml;$2.499,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Amstel Lager 473 Ml_7.jpg
Cerveza Rubia Schneider 710 Ml;$2.549,25;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 710 Ml_5.jpg
Cerveza Clasica Quilmes Retornable 1 L;$2.869,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Clasica Quilmes Retornable 1 L_10.jpg
