Producto;Precio;Imagen
Cerveza En Lata Brahma 354ml;$859,33;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Brahma 354ml_17.jpg
Cerveza Rubia Quilmes Bajocero 473 Ml;$986,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_13.jpg
Cerveza Rubia Quilmes 1890 473 Cc;$1.266,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 473 Cc_1.jpg
Cerveza Rubia Schneider 473 Ml;$1.599,33;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 473 Ml_10.jpg
Cerveza Rubia Amstel Lager 473 Ml;$1.666,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Amstel Lager 473 Ml_5.jpg
Cerveza Rubia Imperial 473 Ml;$1.899,33;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial 473 Ml_23.jpg
Cerveza Negra Imperial  Stout 473 Ml;$2.016,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Negra Imperial  Stout 473 Ml_15.jpg
Cerveza Rubia Imperial Ipa 473 Ml;$2.016,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial Ipa 473 Ml_18.jpg
Cerveza Rubia Heineken Sin Alcohol 473 Cc;$2.066,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Heineken Sin Alcohol 473 C_2.jpg
Cerveza Rubia Corona Cero Alcohol 330 Ml;$2.266,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Corona Cero Alcohol 330 Ml_9.jpg
