Producto;Precio;Imagen
Agua Mineral Sin Gas Check 2 L;$1.279,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Check 2 L_5.jpg
Sifón De Soda Check 2 L;$1.401,75;D:/python/scrapling/imagenes_productos_chango\Sifón De Soda Check 2 L_2.jpg
Agua Mineralizada Cellier 2 Lts;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineralizada Cellier 2 Lts_0.jpg
Soda Ivess 2,25 L;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess 225 L_9.jpg
Agua Mineral Sin Gas Villa Del Sur 2,25 Lt;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Villa Del Sur 225 L_20.jpg
Agua Con Gas Sifón Sierra De Los Padres 1.75 Lt;$1.749,00;D:/python/scrapling/imagenes_productos_chango\Agua Con Gas Sifón Sierra De Los Padres _15.jpg
Soda Ivess Menos Sodio 1.75 L;$1.869,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess Menos Sodio 175 L_3.jpg
Soda Ivess 2 L;$2.089,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess 2 L_14.jpg
Agua Saborizada Levite Sabor Pomelo 2,25 L;$2.129,40;D:/python/scrapling/imagenes_productos_chango\Agua Saborizada Levite Sabor Pomelo 225 _4.jpg
Agua Saborizada Levite Sabor Manzana 2,25 L;$2.129,40;D:/python/scrapling/imagenes_productos_chango\Agua Saborizada Levite Sabor Manzana 225_7.jpg
