Producto;Precio;Imagen
Queso Rallado La Serenísima Reggianito 35 G;$1.889,00;D:/python/scrapling/imagenes_productos_chango\Queso Rallado La Serenísima Reggianito 3_14.jpg
Queso Crema Check 290 G;$1.999,00;D:/python/scrapling/imagenes_productos_chango\Queso Crema Check 290 G_7.jpg
Queso Crema Check Descremado 290 G;$1.999,00;D:/python/scrapling/imagenes_productos_chango\Queso Crema Check Descremado 290 G_13.jpg
Queso Untable Tonadita Gruyere 180 G;$2.099,00;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Gruyere 180 G_17.jpg
Queso Rallado La Quesera 100 G;$2.249,00;D:/python/scrapling/imagenes_productos_chango\Queso Rallado La Quesera 100 G_3.jpg
Queso Crema La Paulina Tradicional 290 G;$2.811,75;D:/python/scrapling/imagenes_productos_chango\Queso Crema La Paulina Tradicional 290 G_1.jpg
Queso Crema La Paulina Light 290 G;$2.811,75;D:/python/scrapling/imagenes_productos_chango\Queso Crema La Paulina Light 290 G_18.jpg
Queso Untable La Serenísima Cremón Light 280 G;$3.119,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable La Serenísima Cremón Light_4.jpg
Queso Crema Tonadita Cremette Light 480 G;$3.599,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Light 480 _11.jpg
Queso Crema Tonadita Cremette Clásico 480 G;$3.599,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Clásico 48_15.jpg
