Producto;Precio;Imagen
Gaseosa Crush Sin Azúcar Lima-Limón 2,25 L;$1.439,20;D:/python/scrapling/imagenes_productos_chango\Gaseosa Crush Sin Azúcar Lima-Limón 225 _21.jpg
Gaseosa Mirinda Sabor Naranja 2.25 L;$1.591,85;D:/python/scrapling/imagenes_productos_chango\Gaseosa Mirinda Sabor Naranja 225 L_15.jpg
Gaseosa Lima Limón 7up Sin Azúcar 1.5 L;$1.999,00;D:/python/scrapling/imagenes_productos_chango\Gaseosa Lima Limón 7up Sin Azúcar 15 L_0.jpg
Gaseosa Coca Cola Original 354ml;$2.299,00;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Original 354ml_16.jpg
Gaseosa Coca Cola Zero 1.25 L;$2.548,30;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Zero 125 L_8.jpg
Gaseosa Coca Cola Sabor Original Menos Azúcares 1,25 L;$2.548,30;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Sabor Original Menos A_18.jpg
Gaseosa Pepsi Cola 1,5 L;$2.566,85;D:/python/scrapling/imagenes_productos_chango\Gaseosa Pepsi Cola 15 L_20.jpg
Gaseosa Pepsi Black Botella 1,5 Lt.;$2.566,85;D:/python/scrapling/imagenes_productos_chango\Gaseosa Pepsi Black Botella 15 Lt_22.jpg
Gaseosa Paso De Los Toros Sabor Pomelo 1.5 L;$2.566,85;D:/python/scrapling/imagenes_productos_chango\Gaseosa Paso De Los Toros Sabor Pomelo 1_23.jpg
Gaseosa Pepsi Cola 2 L;$2.639,40;D:/python/scrapling/imagenes_productos_chango\Gaseosa Pepsi Cola 2 L_5.jpg
