Producto;Precio;Imagen
Medallón De Pollo Paladini 2 Un 150 Gr;$1.499,50;D:/python/scrapling/imagenes_productos_chango\Medallón De Pollo Paladini 2 Un 150 Gr_23.jpg
Medallon De Carne Vacuna Express 110 G 2u;$1.591,85;D:/python/scrapling/imagenes_productos_chango\Medallon De Carne Vacuna Express 110 G 2_7.jpg
Medallones De Carne Aliada 2 U 110 G;$2.159,00;D:/python/scrapling/imagenes_productos_chango\Medallones De Carne Aliada 2 U 110 G_10.jpg
Hamburguesas Swift Tipo Casera 240g 2u;$3.504,50;D:/python/scrapling/imagenes_productos_chango\Hamburguesas Swift Tipo Casera 240g 2u_17.jpg
Medallón Green Life De Calabaza Y Choclo 380 G 4u;$3.574,35;D:/python/scrapling/imagenes_productos_chango\Medallón Green Life De Calabaza Y Choclo_19.jpg
Medallones De Merluza Grangys Con Espinaca Y Queso 430 G;$3.999,00;D:/python/scrapling/imagenes_productos_chango\Medallones De Merluza Grangys Con Espina_12.jpg
Medallones Swift De Carne 276g 4u;$4.116,75;D:/python/scrapling/imagenes_productos_chango\Medallones Swift De Carne 276g 4u_13.jpg
Medallones De Carne Vacuna Paty Express 276 G 4u;$5.959,00;D:/python/scrapling/imagenes_productos_chango\Medallones De Carne Vacuna Paty Express _5.jpg
Medallones Granja Del Sol De Pollo 4 U;$6.006,75;D:/python/scrapling/imagenes_productos_chango\Medallones Granja Del Sol De Pollo 4 U_6.jpg
Hamburguesa Swift Clásica 4 U 320 G;$6.329,25;D:/python/scrapling/imagenes_productos_chango\Hamburguesa Swift Clásica 4 U 320 G_3.jpg
