Producto;Precio;Imagen
Pollo Entero Congelado 3 Kg;$3.589,00;D:/python/scrapling/imagenes_productos_chango\Pollo Entero Congelado 3 Kg_4.jpg
Pollo Entero Fresco 3 Kg;$3.989,00;D:/python/scrapling/imagenes_productos_chango\Pollo Entero Fresco 3 Kg_0.jpg
Pollo 1/4 Trasero Congelado 2 Kg;$4.990,00;D:/python/scrapling/imagenes_productos_chango\Pollo 14 Trasero Congelado 2 Kg_1.jpg
Pollo Parrillero 2,5 Kg;$4.999,00;D:/python/scrapling/imagenes_productos_chango\Pollo Parrillero 25 Kg_7.jpg
Muslo De Pollo 1 Kg;$6.490,00;D:/python/scrapling/imagenes_productos_chango\Muslo De Pollo 1 Kg_3.jpg
Patas De Pollo 1,5 Kg;$7.439,00;D:/python/scrapling/imagenes_productos_chango\Patas De Pollo 15 Kg_6.jpg
Pechuga De Pollo 0.9 Gr;$9.490,00;D:/python/scrapling/imagenes_productos_chango\Pechuga De Pollo 09 Gr_5.jpg
Filet De Pechuga Sin Hueso 1,5 Kg;$13.699,00;D:/python/scrapling/imagenes_productos_chango\Filet De Pechuga Sin Hueso 15 Kg_2.jpg
