Producto;Precio;Imagen
Paleta Nuestra Fiambrería Campo Austral Trozado 150 G;$2.239,00;D:/python/scrapling/imagenes_productos_chango\Paleta Nuestra Fiambrería Campo Austral _8.jpg
Mortadela De Cerdo Trozer Feteada 200 G;$2.679,00;D:/python/scrapling/imagenes_productos_chango\Mortadela De Cerdo Trozer Feteada 200 G_11.jpg
Mortadela Check Feteada 150 G;$2.899,00;D:/python/scrapling/imagenes_productos_chango\Mortadela Check Feteada 150 G_17.jpg
Paleta Aliada Feteada 200 G;$2.999,00;D:/python/scrapling/imagenes_productos_chango\Paleta Aliada Feteada 200 G_3.jpg
Paleta De Cerdo Trozer Feteada 200 G;$3.409,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Trozer Feteada 200 G_4.jpg
Jamón Cocido Trozer Feteado 200 G;$3.989,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Trozer Feteado 200 G_0.jpg
Jamón Cocido Natural Check Feteado 130 G;$4.039,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Natural Check Feteado 130 G_1.jpg
Paleta De Cerdo Nuestra Fiambrería Campo Austral Feteada 200 G;$4.349,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Nuestra Fiambrería Campo_12.jpg
Jamón Cocido Lario Feteado 150 G;$5.239,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Lario Feteado 150 G_7.jpg
Jamón Cocido Paladini Feteado 200 G;$5.489,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Paladini Feteado 200 G_6.jpg
