Producto;Precio;Imagen
Leche Entera La Serenisima Fort C 200 Cc;$1.189,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenisima Fort C 200 Cc_19.jpg
Leche Parcialmente Descremada San Ignacio Larga Vida 1 L;$1.299,00;D:/python/scrapling/imagenes_productos_chango\Leche Parcialmente Descremada San Ignaci_7.jpg
Leche Entera Plenty 1 L;$1.499,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Plenty 1 L_15.jpg
Leche Descremada Check Larga Vida 1 L;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Check Larga Vida 1 L_0.jpg
Leche Entera Check Larga Vida 1 L;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Check Larga Vida 1 L_1.jpg
Leche Uat Check  Baja En Lactosa Parcialmente Descremada 1 L;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Leche Uat Check  Baja En Lactosa Parcial_5.jpg
Leche Entera Casanto 1 L;$1.649,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Casanto 1 L_18.jpg
Leche Descremada Casanto 1 L;$1.649,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Casanto 1 L_22.jpg
Leche Entera La Serenísima Multivitaminas 3% 1 L;$1.780,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenísima Multivitamina_6.jpg
Leche Descremada La Serenísima Multivitaminas 1% 1 L;$1.780,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada La Serenísima Multivita_9.jpg
