Producto;Precio;Imagen
Harina De Trigo Caserita Tipo 000 1 Kg;$899,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 000 1 Kg_2.jpg
Harina De Trigo Caserita Tipo 0000 1 Kg;$899,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 0000 1 Kg_5.jpg
Harina 0000 Chacabuco 1 Kg;$966,75;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Chacabuco 1 Kg_10.jpg
Harina De Trigo Favorita 000 1 Kg;$969,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Favorita 000 1 Kg_18.jpg
Harina 000 Morixe X 1 Kg;$979,00;D:/python/scrapling/imagenes_productos_chango\Harina 000 Morixe X 1 Kg_6.jpg
Polenta Instantánea Prestopronta 490 G;$993,85;D:/python/scrapling/imagenes_productos_chango\Polenta Instantánea Prestopronta 490 G_11.jpg
Harina Leudante Pureza 1 Kg;$999,00;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Pureza 1 Kg_3.jpg
Harina Cañuelas 000 1kg;$1.029,00;D:/python/scrapling/imagenes_productos_chango\Harina Cañuelas 000 1kg_20.jpg
Harina 0000 Pureza Ultra Refinada 1 Kg;$1.329,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Pureza Ultra Refinada 1 Kg_4.jpg
Harina 0000 Morixe X 1 Kg;$1.339,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Morixe X 1 Kg_13.jpg
