Producto;Precio;Imagen
Agua Mineralizada Cellier 2 Lts;$999,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineralizada Cellier 2 Lts_3.jpg
Agua Cellier Favaloro Con Gas 2 L;$999,00;D:/python/scrapling/imagenes_productos_chango\Agua Cellier Favaloro Con Gas 2 L_17.jpg
Agua Mineral Sin Gas Check 2 L;$1.069,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Check 2 L_5.jpg
Soda Ivess Menos Sodio 1.75 L;$1.199,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess Menos Sodio 175 L_11.jpg
Soda Ivess 2,25 L;$1.399,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess 225 L_1.jpg
Agua Mineral Ivess Sin Gas Baja En Sodio 2, 255 L;$1.499,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Ivess Sin Gas Baja En Sodio_20.jpg
Agua Con Gas Sifón Sierra De Los Padres 1.75 Lt;$1.629,00;D:/python/scrapling/imagenes_productos_chango\Agua Con Gas Sifón Sierra De Los Padres _8.jpg
Sifón De Soda Check 2 L;$1.699,00;D:/python/scrapling/imagenes_productos_chango\Sifón De Soda Check 2 L_4.jpg
Agua Mineral Sin Gas Sierra De Los Padres 2 Lt;$1.789,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Sierra De Los Padre_21.jpg
Agua Mineral Villavicencio Sin Gas 2 L;$1.799,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Villavicencio Sin Gas 2 L_9.jpg
