Producto;Precio;Imagen
Harina De Trigo Caserita Tipo 000 1 Kg;$899,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 000 1 Kg_2.jpg
Harina 0000 Chacabuco 1 Kg;$999,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Chacabuco 1 Kg_10.jpg
Harina De Trigo Chacabuco 000 1 Kg;$1.039,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Chacabuco 000 1 Kg_11.jpg
Harina Cañuelas 000 1kg;$1.089,00;D:/python/scrapling/imagenes_productos_chango\Harina Cañuelas 000 1kg_22.jpg
Harina 000 Morixe X 1 Kg;$1.109,00;D:/python/scrapling/imagenes_productos_chango\Harina 000 Morixe X 1 Kg_7.jpg
Harina De Trigo Caserita Tipo 0000 1 Kg;$1.299,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 0000 1 Kg_9.jpg
Harina Pureza Especial Para Pizzas Caseras 1 Kg;$1.479,00;D:/python/scrapling/imagenes_productos_chango\Harina Pureza Especial Para Pizzas Caser_3.jpg
Harina Leudante Caserita 1 Kg;$1.499,00;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Caserita 1 Kg_16.jpg
Polenta Molinos Ala Instantánea 730 G;$1.529,00;D:/python/scrapling/imagenes_productos_chango\Polenta Molinos Ala Instantánea 730 G_21.jpg
Harina 0000 Morixe X 1 Kg;$1.559,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Morixe X 1 Kg_13.jpg
