Producto;Precio;Imagen
Cerveza Rubia Quilmes Sin Alcohol 473 Ml;$752,15;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Sin Alcohol 473 Ml_11.jpg
Cerveza Rubia Quilmes Bajocero 473 Ml;$1.133,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_0.jpg
Cerveza Rubia Corona Cero Alcohol 330 Ml;$1.259,65;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Corona Cero Alcohol 330 Ml_16.jpg
Cerveza Rubia Quilmes 1890 473 Cc;$1.553,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 473 Cc_13.jpg
Cerveza Rubia Schneider Remix Limón 473 Ml;$1.773,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider Remix Limón 473 _21.jpg
Cerveza En Lata Brahma 354ml;$1.929,00;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Brahma 354ml_17.jpg
Cerveza Rubia Andes Origen Ipa Lata 473ml;$2.337,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Andes Origen Ipa Lata 473m_23.jpg
Cerveza Rubia Schneider 710 Ml;$2.482,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 710 Ml_6.jpg
Cerveza Rubia Quilmes Laton 710 Cc;$2.596,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Laton 710 Cc_2.jpg
Cerveza En Lata Heineken 473cc;$2.618,85;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Heineken 473cc_14.jpg
