Producto;Precio;Imagen
Papel Higiénico Sol Mayor Simple Hoja 4 U 30 M;$1.169,35;D:/python/scrapling/imagenes_productos_chango\Papel Higiénico Sol Mayor Simple Hoja 4 _20.jpg
Papel Higiénico Aliada Simple Hoja 30 M 4u;$1.234,35;D:/python/scrapling/imagenes_productos_chango\Papel Higiénico Aliada Simple Hoja 30 M _2.jpg
Papel Hgiénico Check Simple Hoja 30 M X 10 Cm 4u;$1.390,35;D:/python/scrapling/imagenes_productos_chango\Papel Hgiénico Check Simple Hoja 30 M X _17.jpg
Papel Higienico Campanita Soft Simple Hoja 4 U 30 Mt;$1.526,85;D:/python/scrapling/imagenes_productos_chango\Papel Higienico Campanita Soft Simple Ho_15.jpg
Papel Higiénico Boral Hoja Simple 30m 4u;$1.559,35;D:/python/scrapling/imagenes_productos_chango\Papel Higiénico Boral Hoja Simple 30m 4u_19.jpg
Papel Higiénico Higienol Fresh Hoja Simple 30 M 4 U;$1.624,35;D:/python/scrapling/imagenes_productos_chango\Papel Higiénico Higienol Fresh Hoja Simp_3.jpg
Papel Higienico Elegante Blanco Hoja Simple 4u;$1.734,85;D:/python/scrapling/imagenes_productos_chango\Papel Higienico Elegante Blanco Hoja Sim_18.jpg
Papel Higiénico Felpita Premium Doble Hoja 4 U 20 M;$1.949,35;D:/python/scrapling/imagenes_productos_chango\Papel Higiénico Felpita Premium Doble Ho_8.jpg
Papel Higienico Elegante Simple Hoja 30 M 6 U;$2.306,85;D:/python/scrapling/imagenes_productos_chango\Papel Higienico Elegante Simple Hoja 30 _7.jpg
Papel Higiénico Check Doble Hoja 30 M X 10 Cm 4u;$2.586,35;D:/python/scrapling/imagenes_productos_chango\Papel Higiénico Check Doble Hoja 30 M X _16.jpg
