Producto;Precio;Imagen
Cerveza En Lata Brahma 354ml;$902,30;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Brahma 354ml_14.jpg
Cerveza Rubia Quilmes Bajocero 473 Ml;$999,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_9.jpg
Cerveza Rubia Quilmes 1890 473 Cc;$1.329,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 473 Cc_1.jpg
Cerveza Rubia Imperial 473 Ml;$1.851,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial 473 Ml_18.jpg
Cerveza Rubia Heineken Sin Alcohol 473 Cc;$2.014,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Heineken Sin Alcohol 473 C_2.jpg
Cerveza Rubia Schneider 473 Ml;$2.399,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 473 Ml_12.jpg
Cerveza Rubia Quilmes 1890 Retornable 1 L;$2.449,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 Retornable 1 _0.jpg
Cerveza Rubia Amstel Lager 473 Ml;$2.499,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Amstel Lager 473 Ml_5.jpg
Cerveza Rubia Schneider Remix Limón 473 Ml;$2.499,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider Remix Limón 473 _19.jpg
Cerveza Rubia Schneider 710 Ml;$2.624,25;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 710 Ml_7.jpg
