Producto;Precio;Imagen
Leche Entera La Serenisima Fort C 200 Cc;$929,25;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenisima Fort C 200 Cc_16.jpg
Leche Chocolatada Las Tres Niñas Libre De Sellos 200 Ml;$1.025,40;D:/python/scrapling/imagenes_productos_chango\Leche Chocolatada Las Tres Niñas Libre D_22.jpg
Leche Parcialmente Descremada San Ignacio Larga Vida 1 L;$1.424,25;D:/python/scrapling/imagenes_productos_chango\Leche Parcialmente Descremada San Ignaci_5.jpg
Leche Uat Check  Baja En Lactosa Parcialmente Descremada 1 L;$1.686,75;D:/python/scrapling/imagenes_productos_chango\Leche Uat Check  Baja En Lactosa Parcial_4.jpg
Leche Entera Casanto 1 L;$1.729,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Casanto 1 L_12.jpg
Leche Descremada Casanto 1 L;$1.729,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Casanto 1 L_17.jpg
Leche Descremada Tregar Larga Vida 1 L;$1.806,75;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Tregar Larga Vida 1 L_11.jpg
Leche Entera La Serenísima Multivitaminas 3% 1 L;$1.925,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenísima Multivitamina_6.jpg
Leche Descremada La Serenísima Reducida En Lactosa 1 L;$1.925,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada La Serenísima Reducida _8.jpg
Leche Descremada La Serenísima Multivitaminas 1% 1 L;$1.925,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada La Serenísima Multivita_9.jpg
