Producto;Precio;Imagen
Arroz Largo Fino Maximo 500 G;$909,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Maximo 500 G_9.jpg
Arroz Largo Fino Lucchetti 500 G;$1.059,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Lucchetti 500 G_16.jpg
Arroz Lucchetti Parboil 500 G;$1.209,00;D:/python/scrapling/imagenes_productos_chango\Arroz Lucchetti Parboil 500 G_12.jpg
Arroz Largo Fino Gallo Selección 500 G;$1.269,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Gallo Selección 500 G_13.jpg
Arroz Molinos Ala Integral 500 Gr;$1.369,00;D:/python/scrapling/imagenes_productos_chango\Arroz Molinos Ala Integral 500 Gr_17.jpg
Arroz Largo Fino Dos Hermanos 1 Kg;$1.399,00;D:/python/scrapling/imagenes_productos_chango\Arroz Largo Fino Dos Hermanos 1 Kg_1.jpg
Arroz Cañuelas Parboil 500 G;$1.429,00;D:/python/scrapling/imagenes_productos_chango\Arroz Cañuelas Parboil 500 G_20.jpg
Arroz Parboil Gallo Oro Selección 500 G;$1.439,00;D:/python/scrapling/imagenes_productos_chango\Arroz Parboil Gallo Oro Selección 500 G_2.jpg
Arroz Gallo Integral 500 G;$1.459,00;D:/python/scrapling/imagenes_productos_chango\Arroz Gallo Integral 500 G_7.jpg
Arroz Check Largo Fino 1 Kg;$1.489,00;D:/python/scrapling/imagenes_productos_chango\Arroz Check Largo Fino 1 Kg_0.jpg
