Producto;Precio;Imagen
Cerveza Rubia Quilmes Bajocero 473 Ml;$1.084,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Bajocero 473 Ml_0.jpg
Cerveza En Lata Brahma 354ml;$1.389,00;D:/python/scrapling/imagenes_productos_chango\Cerveza En Lata Brahma 354ml_12.jpg
Cerveza Rubia Quilmes Sin Alcohol 473 Ml;$1.483,30;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes Sin Alcohol 473 Ml_13.jpg
Cerveza Rubia Schneider Remix Limón 473 Ml;$1.624,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider Remix Limón 473 _22.jpg
Cerveza Michelob Ultra Bajas Calorías 473 Ml;$1.851,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Michelob Ultra Bajas Calorías 47_7.jpg
Cerveza Negra Imperial  Stout 473 Ml;$1.965,60;D:/python/scrapling/imagenes_productos_chango\Cerveza Negra Imperial  Stout 473 Ml_10.jpg
Cerveza Rubia Imperial Ipa 473 Ml;$1.965,60;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Imperial Ipa 473 Ml_21.jpg
Cerveza Rubia Stella Artois Sin Alcohol 330 Ml;$2.085,85;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Stella Artois Sin Alcohol _23.jpg
Cerveza Rubia Quilmes 1890 473 Cc;$2.129,00;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Quilmes 1890 473 Cc_4.jpg
Cerveza Rubia Schneider 710 Ml;$2.274,35;D:/python/scrapling/imagenes_productos_chango\Cerveza Rubia Schneider 710 Ml_3.jpg
