Producto;Precio;Imagen
Harina De Trigo Chacabuco 000 1 Kg;$741,75;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Chacabuco 000 1 Kg_8.jpg
Harina 000 Morixe X 1 Kg;$979,00;D:/python/scrapling/imagenes_productos_chango\Harina 000 Morixe X 1 Kg_5.jpg
Harina Cañuelas 000 1kg;$1.029,00;D:/python/scrapling/imagenes_productos_chango\Harina Cañuelas 000 1kg_20.jpg
Harina De Trigo Favorita 000 1 Kg;$1.039,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Favorita 000 1 Kg_16.jpg
Polenta Instantánea Prestopronta 490 G;$1.146,75;D:/python/scrapling/imagenes_productos_chango\Polenta Instantánea Prestopronta 490 G_7.jpg
Harina Integral Chacabuco 1 Kg;$1.191,75;D:/python/scrapling/imagenes_productos_chango\Harina Integral Chacabuco 1 Kg_6.jpg
Harina Leudante Blancaflor 1 Kg;$1.299,00;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Blancaflor 1 Kg_0.jpg
Harina De Trigo Caserita Tipo 0000 1 Kg;$1.299,00;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 0000 1 Kg_3.jpg
Harina 0000 Morixe X 1 Kg;$1.339,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Morixe X 1 Kg_14.jpg
Harina 0000 Pureza Ultra Refinada 1 Kg;$1.419,00;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Pureza Ultra Refinada 1 Kg_4.jpg
