Producto;Precio;Imagen
Queso Rallado La Serenisima Reggianito 35g;$1.669,00;D:/python/scrapling/imagenes_productos_chango\Queso Rallado La Serenisima Reggianito 3_16.jpg
Queso Untable Tonadita Jamón 180 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Jamón 180 G_14.jpg
Queso Untable Tonadita Gruyere 180 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Gruyere 180 G_18.jpg
Queso Untable Tonadita Clásico 180 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Clásico 180 G_20.jpg
Queso Untable Tonadita Azul 180 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Azul 180 G_23.jpg
Queso Rallado La Quesera 100 G;$2.099,00;D:/python/scrapling/imagenes_productos_chango\Queso Rallado La Quesera 100 G_5.jpg
Queso Crema Tonadita Cremette Light 290 G;$2.249,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Light 290 _11.jpg
Queso Crema Tonadita Cremette Clásico 290 G;$2.249,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Clásico 29_13.jpg
Queso Untable La Serenísima Cremón Light 280 G;$2.819,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable La Serenísima Cremón Light_3.jpg
Queso Crema Tonadita Cremette Light 480 G;$3.224,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Light 480 _6.jpg
