Producto;Precio;Imagen
Paleta Nuestra Fiambrería Campo Austral Trozado 150 G;$2.159,00;D:/python/scrapling/imagenes_productos_chango\Paleta Nuestra Fiambrería Campo Austral _7.jpg
Paleta De Cerdo Trozer Feteada 200 G;$3.409,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Trozer Feteada 200 G_4.jpg
Paleta Aliada Feteada 200 G;$3.799,00;D:/python/scrapling/imagenes_productos_chango\Paleta Aliada Feteada 200 G_3.jpg
Jamón Cocido Trozer Feteado 200 G;$3.989,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Trozer Feteado 200 G_0.jpg
Jamón Cocido Natural Check Feteado 130 G;$3.999,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Natural Check Feteado 130 G_2.jpg
Paleta De Cerdo Nuestra Fiambrería Campo Austral Feteada 200 G;$4.299,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Nuestra Fiambrería Campo_9.jpg
Jamón Cocido Lario Feteado 150 G;$4.989,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Lario Feteado 150 G_5.jpg
Jamón Cocido Cagnoli 120g;$5.459,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Cagnoli 120g_8.jpg
Jamón Cocido Nuestra Fiambrería Lario Feteado 200 G;$5.489,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Nuestra Fiambrería Lario Fe_1.jpg
Jamón Crudo El Artesano Feteado 100 G;$5.889,00;D:/python/scrapling/imagenes_productos_chango\Jamón Crudo El Artesano Feteado 100 G_10.jpg
