Producto;Precio;Imagen
Palitos Aliada Salados 120 G;$1.119,00;D:/python/scrapling/imagenes_productos_chango\Palitos Aliada Salados 120 G_11.jpg
Galletita Jamon Saladix 100 Gr;$1.176,75;D:/python/scrapling/imagenes_productos_chango\Galletita Jamon Saladix 100 Gr_16.jpg
Maní Salado Maní King Sin Piel 100 G;$1.489,00;D:/python/scrapling/imagenes_productos_chango\Maní Salado Maní King Sin Piel 100 G_22.jpg
Palitos Krachitos Salados 110g;$1.519,00;D:/python/scrapling/imagenes_productos_chango\Palitos Krachitos Salados 110g_3.jpg
Galletita Snacks Rex 125 Gr;$2.059,00;D:/python/scrapling/imagenes_productos_chango\Galletita Snacks Rex 125 Gr_6.jpg
Papas Fritas Quento Sabor Queso Crema Y Ciboulette 82 G;$2.299,00;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Quento Sabor Queso Crema Y _12.jpg
Papas Fritas Krachitos Tradicionales 105 G;$2.799,00;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Krachitos Tradicionales 105_21.jpg
Galletita Club Social Sabor Original 144gr;$2.839,00;D:/python/scrapling/imagenes_productos_chango\Galletita Club Social Sabor Original 144_5.jpg
Galletitas Crackers Club Social Sabor Jamón 24 G 6u;$2.839,00;D:/python/scrapling/imagenes_productos_chango\Galletitas Crackers Club Social Sabor Ja_18.jpg
Chizitos Krachitos Sabor Queso 170g;$2.929,00;D:/python/scrapling/imagenes_productos_chango\Chizitos Krachitos Sabor Queso 170g_15.jpg
