Producto;Precio;Imagen
Leche Chocolatada Las Tres Niñas Libre De Sellos 200 Ml;$749,50;D:/python/scrapling/imagenes_productos_chango\Leche Chocolatada Las Tres Niñas Libre D_23.jpg
Leche Entera La Serenisima Fort C 200 Cc;$1.189,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenisima Fort C 200 Cc_17.jpg
Leche Descremada Check Larga Vida 1 L;$1.349,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Check Larga Vida 1 L_0.jpg
Leche Entera Check Larga Vida 1 L;$1.349,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Check Larga Vida 1 L_1.jpg
Leche Entera Plenty 1 L;$1.349,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Plenty 1 L_12.jpg
Leche Entera Casanto 1 L;$1.600,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera Casanto 1 L_15.jpg
Leche Descremada Casanto 1 L;$1.600,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada Casanto 1 L_19.jpg
Leche Entera La Serenísima Multivitaminas 3% 1 L;$1.750,00;D:/python/scrapling/imagenes_productos_chango\Leche Entera La Serenísima Multivitamina_5.jpg
Leche Descremada La Serenísima Multivitaminas 1% 1 L;$1.750,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada La Serenísima Multivita_7.jpg
Leche Descremada La Serenísima Reducida En Lactosa 1 L;$1.750,00;D:/python/scrapling/imagenes_productos_chango\Leche Descremada La Serenísima Reducida _9.jpg
