Producto;Precio;Imagen
Queso Rallado La Serenísima Reggianito 35 G;$1.669,00;D:/python/scrapling/imagenes_productos_chango\Queso Rallado La Serenísima Reggianito 3_18.jpg
Queso Untable Tonadita Jamón 180 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Jamón 180 G_15.jpg
Queso Untable Tonadita Gruyere 180 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Queso Untable Tonadita Gruyere 180 G_21.jpg
Queso Rallado La Quesera 100 G;$2.099,00;D:/python/scrapling/imagenes_productos_chango\Queso Rallado La Quesera 100 G_6.jpg
Queso Crema Tonadita Cremette Light 290 G;$2.249,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Light 290 _11.jpg
Queso Crema Tonadita Cremette Clásico 290 G;$2.249,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Clásico 29_13.jpg
Queso Crema Tonadita Cremette Light 480 G;$3.224,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Light 480 _7.jpg
Queso Crema Tonadita Cremette Clásico 480 G;$3.224,25;D:/python/scrapling/imagenes_productos_chango\Queso Crema Tonadita Cremette Clásico 48_8.jpg
Queso Crema La Paulina Tradicional 290 G;$3.239,00;D:/python/scrapling/imagenes_productos_chango\Queso Crema La Paulina Tradicional 290 G_0.jpg
Queso Crema La Paulina Light 290 G;$3.239,00;D:/python/scrapling/imagenes_productos_chango\Queso Crema La Paulina Light 290 G_19.jpg
