Producto;Precio;Imagen
Mortadela Con Pistacchio Bocatti Feteada 70 G;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Mortadela Con Pistacchio Bocatti Feteada_23.jpg
Salchichón Con Jamón Check Feteado 150 G;$1.949,25;D:/python/scrapling/imagenes_productos_chango\Salchichón Con Jamón Check Feteado 150 G_9.jpg
Mortadela De Cerdo Trozer Feteada 200 G;$2.009,25;D:/python/scrapling/imagenes_productos_chango\Mortadela De Cerdo Trozer Feteada 200 G_12.jpg
Mortadela Check Feteada 150 G;$2.174,25;D:/python/scrapling/imagenes_productos_chango\Mortadela Check Feteada 150 G_7.jpg
Paleta De Cerdo Trozer Feteada 200 G;$2.556,75;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Trozer Feteada 200 G_5.jpg
Mortadela Con Pistachos Lario Feteada 100 G;$2.556,75;D:/python/scrapling/imagenes_productos_chango\Mortadela Con Pistachos Lario Feteada 10_19.jpg
Paleta Aliada Feteada 200 G;$2.699,25;D:/python/scrapling/imagenes_productos_chango\Paleta Aliada Feteada 200 G_2.jpg
Jamón Cocido Natural Check Feteado 130 G;$2.834,25;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Natural Check Feteado 130 G_3.jpg
Jamón Cocido Trozer Feteado 200 G;$2.991,75;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Trozer Feteado 200 G_1.jpg
Paleta De Cerdo Nuestra Fiambrería Campo Austral Feteada 200 G;$3.029,25;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Nuestra Fiambrería Campo_4.jpg
