Producto;Precio;Imagen
Mortadela Con Pistacchio Bocatti Feteada 70 G;$2.499,00;D:/python/scrapling/imagenes_productos_chango\Mortadela Con Pistacchio Bocatti Feteada_22.jpg
Salchichón Con Jamón Check Feteado 150 G;$2.599,00;D:/python/scrapling/imagenes_productos_chango\Salchichón Con Jamón Check Feteado 150 G_11.jpg
Mortadela De Cerdo Trozer Feteada 200 G;$2.679,00;D:/python/scrapling/imagenes_productos_chango\Mortadela De Cerdo Trozer Feteada 200 G_12.jpg
Paleta Aliada Feteada 200 G;$2.699,00;D:/python/scrapling/imagenes_productos_chango\Paleta Aliada Feteada 200 G_2.jpg
Mortadela Check Feteada 150 G;$2.899,00;D:/python/scrapling/imagenes_productos_chango\Mortadela Check Feteada 150 G_10.jpg
Paleta De Cerdo Trozer Feteada 200 G;$3.409,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Trozer Feteada 200 G_6.jpg
Mortadela Con Pistachos Lario Feteada 100 G;$3.409,00;D:/python/scrapling/imagenes_productos_chango\Mortadela Con Pistachos Lario Feteada 10_19.jpg
Jamón Cocido Natural Check Feteado 130 G;$3.779,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Natural Check Feteado 130 G_4.jpg
Jamón Cocido Trozer Feteado 200 G;$3.989,00;D:/python/scrapling/imagenes_productos_chango\Jamón Cocido Trozer Feteado 200 G_1.jpg
Paleta De Cerdo Nuestra Fiambrería Campo Austral Feteada 200 G;$4.039,00;D:/python/scrapling/imagenes_productos_chango\Paleta De Cerdo Nuestra Fiambrería Campo_3.jpg
