Producto;Precio;Imagen
Gaseosa Crush Sin Azúcar Lima-Limón 2,25 L;$1.349,25;D:/python/scrapling/imagenes_productos_chango\Gaseosa Crush Sin Azúcar Lima-Limón 225 _20.jpg
Gaseosa Coca Cola Original 354ml;$1.724,25;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Original 354ml_15.jpg
Gaseosa Mirinda Sabor Naranja 2.25 L;$1.836,75;D:/python/scrapling/imagenes_productos_chango\Gaseosa Mirinda Sabor Naranja 225 L_14.jpg
Gaseosa Cunnington Pomelo Suave 2.25 L;$2.061,75;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Pomelo Suave 225 L_4.jpg
Gaseosa Cunnington Cola Sin Azúcar 2.25 L;$2.061,75;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Cola Sin Azúcar 225 L_6.jpg
Gaseosa Cunnington Pomelo Classic 2.25 L;$2.061,75;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Pomelo Classic 225 L_8.jpg
Gaseosa Cunnington Lima 2.25 L;$2.061,75;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Lima 225 L_9.jpg
Gaseosa Cunnington Cola Classic 2.25 L;$2.061,75;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Cola Classic 225 L_10.jpg
Agua Tónica Cunnington 2.25 L;$2.061,75;D:/python/scrapling/imagenes_productos_chango\Agua Tónica Cunnington 225 L_11.jpg
Gaseosa Coca Cola Zero 1.25 L;$2.248,50;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Zero 125 L_7.jpg
