Producto;Precio;Imagen
Medallones De Carne Aliada 2 U 110 G;$1.049,00;D:/python/scrapling/imagenes_productos_chango\Medallones De Carne Aliada 2 U 110 G_13.jpg
Medallones Portobelo De Merluza 2 U 150 G;$1.799,00;D:/python/scrapling/imagenes_productos_chango\Medallones Portobelo De Merluza 2 U 150 _22.jpg
Medallon De Carne Vacuna Express 110 G 2u;$2.449,00;D:/python/scrapling/imagenes_productos_chango\Medallon De Carne Vacuna Express 110 G 2_9.jpg
Medallones Swift De Carne 276g 4u;$5.869,00;D:/python/scrapling/imagenes_productos_chango\Medallones Swift De Carne 276g 4u_19.jpg
Medallones De Carne Vacuna Paty Express 276 G 4u;$5.959,00;D:/python/scrapling/imagenes_productos_chango\Medallones De Carne Vacuna Paty Express _7.jpg
Medallones Granja Del Sol De Pollo 4 U;$6.006,75;D:/python/scrapling/imagenes_productos_chango\Medallones Granja Del Sol De Pollo 4 U_8.jpg
Hamburguesas De Carne Vacuna Check 320 G 4 U;$6.054,30;D:/python/scrapling/imagenes_productos_chango\Hamburguesas De Carne Vacuna Check 320 G_17.jpg
Hamburguesa Swift Clásica 4 U 320 G;$6.899,25;D:/python/scrapling/imagenes_productos_chango\Hamburguesa Swift Clásica 4 U 320 G_5.jpg
Medallones De Pollo Swift X4;$7.069,00;D:/python/scrapling/imagenes_productos_chango\Medallones De Pollo Swift X4_23.jpg
Supremas Granja Del Sol 4 U;$7.619,25;D:/python/scrapling/imagenes_productos_chango\Supremas Granja Del Sol 4 U_10.jpg
