Producto;Precio;Imagen
Harina De Trigo Caserita Tipo 000 1 Kg;$674,25;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 000 1 Kg_1.jpg
Harina Check 000 1 Kg;$689,25;D:/python/scrapling/imagenes_productos_chango\Harina Check 000 1 Kg_13.jpg
Harina De Trigo Chacabuco 000 1 Kg;$779,25;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Chacabuco 000 1 Kg_12.jpg
Harina 000 Morixe X 1 Kg;$799,00;D:/python/scrapling/imagenes_productos_chango\Harina 000 Morixe X 1 Kg_10.jpg
Harina De Trigo Caserita Tipo 0000 1 Kg;$974,25;D:/python/scrapling/imagenes_productos_chango\Harina De Trigo Caserita Tipo 0000 1 Kg_7.jpg
Harina 0000 Chacabuco 1 Kg;$1.026,75;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Chacabuco 1 Kg_8.jpg
Harina Leudante Caserita 1 Kg;$1.124,25;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Caserita 1 Kg_18.jpg
Harina 0000 Morixe X 1 Kg;$1.169,25;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Morixe X 1 Kg_16.jpg
Harina Leudante Chacabuco 1 Kg;$1.184,25;D:/python/scrapling/imagenes_productos_chango\Harina Leudante Chacabuco 1 Kg_14.jpg
Harina 0000 Pureza Ultra Refinada 1 Kg;$1.191,75;D:/python/scrapling/imagenes_productos_chango\Harina 0000 Pureza Ultra Refinada 1 Kg_11.jpg
