Producto;Precio;Imagen
Gaseosa Cunnington Pomelo Suave 2.25 L;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Pomelo Suave 225 L_5.jpg
Gaseosa Cunnington Cola Sin Azúcar 2.25 L;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Cola Sin Azúcar 225 L_6.jpg
Gaseosa Cunnington Lima 2.25 L;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Gaseosa Cunnington Lima 225 L_8.jpg
Agua Tónica Cunnington 2.25 L;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Agua Tónica Cunnington 225 L_9.jpg
Gaseosa Lima Limón 7up Sin Azúcar 1.5 L;$1.889,00;D:/python/scrapling/imagenes_productos_chango\Gaseosa Lima Limón 7up Sin Azúcar 15 L_1.jpg
Gaseosa Pepsi Black Sin Azúcar 2 L;$2.099,50;D:/python/scrapling/imagenes_productos_chango\Gaseosa Pepsi Black Sin Azúcar 2 L_0.jpg
Gaseosa Coca Cola Original 354ml;$2.199,00;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Original 354ml_23.jpg
Gaseosa Mirinda Sabor Naranja 2.25 L;$2.336,65;D:/python/scrapling/imagenes_productos_chango\Gaseosa Mirinda Sabor Naranja 225 L_20.jpg
Gaseosa Coca Cola Zero 1.25 L;$2.481,15;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Zero 125 L_18.jpg
Gaseosa Coca Cola Sabor Original Menos Azúcares 1,25 L;$2.481,15;D:/python/scrapling/imagenes_productos_chango\Gaseosa Coca Cola Sabor Original Menos A_21.jpg
