Producto;Precio;Imagen
Agua Mineral Sin Gas Check 2 L;$1.279,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Check 2 L_4.jpg
Sifón De Soda Check 2 L;$1.401,75;D:/python/scrapling/imagenes_productos_chango\Sifón De Soda Check 2 L_1.jpg
Agua Mineralizada Cellier 2 Lts;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Agua Mineralizada Cellier 2 Lts_3.jpg
Soda Ivess 2,25 L;$1.599,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess 225 L_11.jpg
Agua Cellier Favaloro Con Gas 2 L;$1.749,00;D:/python/scrapling/imagenes_productos_chango\Agua Cellier Favaloro Con Gas 2 L_8.jpg
Agua Con Gas Sifón Sierra De Los Padres 1.75 Lt;$1.749,00;D:/python/scrapling/imagenes_productos_chango\Agua Con Gas Sifón Sierra De Los Padres _17.jpg
Soda Ivess Menos Sodio 1.75 L;$1.869,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess Menos Sodio 175 L_5.jpg
Agua Mineral Sin Gas Villa Del Sur 2,25 Lt;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Agua Mineral Sin Gas Villa Del Sur 225 L_14.jpg
Soda Ivess 2 L;$2.089,00;D:/python/scrapling/imagenes_productos_chango\Soda Ivess 2 L_9.jpg
Agua Mineral De Manantial Sin Gas Eco De Los Andes 2 Lt;$2.176,85;D:/python/scrapling/imagenes_productos_chango\Agua Mineral De Manantial Sin Gas Eco De_18.jpg
