Producto;Precio;Imagen
Cereales Naturitos Granix Sabor Frutos Rojos 90 G;$974,35;D:/python/scrapling/imagenes_productos_chango\Cereales Naturitos Granix Sabor Frutos R_13.jpg
Cereal Azucarado Skarchitos 240 Gr;$1.123,85;D:/python/scrapling/imagenes_productos_chango\Cereal Azucarado Skarchitos 240 Gr_5.jpg
Fibra Total Copos Integrales Con Pasas Granix 200gr;$1.169,35;D:/python/scrapling/imagenes_productos_chango\Fibra Total Copos Integrales Con Pasas G_15.jpg
Cereales Formis Estrellas Sabor Frutal 145 G;$1.338,35;D:/python/scrapling/imagenes_productos_chango\Cereales Formis Estrellas Sabor Frutal 1_17.jpg
Cereal Bolitas Check Chocolate 200 G;$1.494,35;D:/python/scrapling/imagenes_productos_chango\Cereal Bolitas Check Chocolate 200 G_0.jpg
Cereal Check Ositos Azucarados 200 G;$1.494,35;D:/python/scrapling/imagenes_productos_chango\Cereal Check Ositos Azucarados 200 G_14.jpg
Cereal Check Bastoncitos Integrales De Salvado 250 G;$1.494,35;D:/python/scrapling/imagenes_productos_chango\Cereal Check Bastoncitos Integrales De S_16.jpg
Cereal Check Anillos De Colores Frutal 200 G;$1.559,35;D:/python/scrapling/imagenes_productos_chango\Cereal Check Anillos De Colores Frutal 2_1.jpg
Copos De Cereal Granix 400 Gr;$1.624,35;D:/python/scrapling/imagenes_productos_chango\Copos De Cereal Granix 400 Gr_3.jpg
Cereal Avena Y Trigo Con Frutilla Granix 180 Gr;$1.624,35;D:/python/scrapling/imagenes_productos_chango\Cereal Avena Y Trigo Con Frutilla Granix_6.jpg
