Producto;Precio;Imagen
Dr. Lemon Vodka s/ Tacc x 275 cc.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Dr Lemon Vodka s Tacc x 275 cc_52.jpg
Amargo Pomelo Rosado Tres Torres x 1,5 Lt.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Amargo Pomelo Rosado Tres Torres x 15 Lt_64.jpg
Amargo Blanco Tres Torres Pet x 1,5 lt.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Amargo Blanco Tres Torres Pet x 15 lt_69.jpg
Amargo Tres Torres Limón Pet x 1,5 lt.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Amargo Tres Torres Limón Pet x 15 lt_70.jpg
Amargo Serrano Tres Torres Pet x 1,5 lt.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Amargo Serrano Tres Torres Pet x 15 lt_75.jpg
Amargo Citrus La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Citrus La Anónima x 15 Lt_50.jpg
Amargo Pomelo Rosado La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Pomelo Rosado La Anónima x 15 Lt_51.jpg
Amargo Cordillerano La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Cordillerano La Anónima x 15 Lt_53.jpg
Fernet con Cola 1882 x 473 cc.;$ 2.300;D:/python/scrapling/imagenes_productos_laanonima\Fernet con Cola 1882 x 473 cc_36.jpg
Pronto Shake Lata x 473 cc.;$ 2.550;D:/python/scrapling/imagenes_productos_laanonima\Pronto Shake Lata x 473 cc_33.jpg
