Producto;Precio;Imagen
Bebida Fresh Blue Full Sport x 500 cc.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Bebida Fresh Blue Full Sport x 500 cc_36.jpg
Bebida Energizante Speed x 269 cc.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Bebida Energizante Speed x 269 cc_22.jpg
Energizante Rockstar  Botella 500cc x1;$ 2.000;D:/python/scrapling/imagenes_productos_laanonima\Energizante Rockstar  Botella 500cc x1_13.jpg
Bebida de Moras Pet Gatorade Sin Azúcar x 400 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida de Moras Pet Gatorade Sin Azúcar _10.jpg
Bebida de Fresa y Kiwi Pet Gatorade Sin Azúcar x 400 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida de Fresa y Kiwi Pet Gatorade Sin _14.jpg
Bebida Uva Powerade x 500 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida Uva Powerade x 500 cc_21.jpg
Powerade Mountain Blast x 500 cc.;$ 2.300;D:/python/scrapling/imagenes_productos_laanonima\Powerade Mountain Blast x 500 cc_25.jpg
Bebida Powerade Manzana x 500 cc.;$ 2.300;D:/python/scrapling/imagenes_productos_laanonima\Bebida Powerade Manzana x 500 cc_27.jpg
Bebida Powerade Naranja x 500 cc.;$ 2.300;D:/python/scrapling/imagenes_productos_laanonima\Bebida Powerade Naranja x 500 cc_28.jpg
Powerade Frutas Tropicales x 500 cc.;$ 2.300;D:/python/scrapling/imagenes_productos_laanonima\Powerade Frutas Tropicales x 500 cc_38.jpg
