Producto;Precio;Imagen
Agua Mineralizada Benedictino Sin Gas 500 Ml;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineralizada Benedictino Sin Gas 50.jpg
Agua Mineral sin gas Bonaqua x 500 cc.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin gas Bonaqua x 500 cc.jpg
Agua Mineral s/Gas Alvura x 1,5 Lt.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Alvura x 15 Lt.jpg
Agua de Mesa Brio x 2 Lt.;$ 1.800;D:/python/scrapling/imagenes_productos_laanonima\Agua de Mesa Brio x 2 Lt.jpg
Agua Nestlé Pureza Vital sin gas Botella 500cc x1;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Agua Nestlé Pureza Vital sin gas Botella.jpg
Agua Mineral s/Gas Villa del Sur x 600 cc.;$ 2.100;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Villa del Sur x 600 cc.jpg
Agua Mineral sin gas Cellier x 2 lt.;$ 2.100;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin gas Cellier x 2 lt.jpg
Agua Mineral sin gas Glaciar x 500 cc.;$ 2.250;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin gas Glaciar x 500 cc.jpg
Agua Mineralizada Benedictino Sin Gas 1,5 Lt;$ 2.300;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineralizada Benedictino Sin Gas 15.jpg
Agua Mineral s/Gas Bonaqua x 1,5 Lt.;$ 2.500;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Bonaqua x 15 Lt.jpg
