Producto;Precio;Fecha;Imagen
Yogur Helado Griego S/G Natural La Anonima x 100 g.;$ 3.250,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Yogur_Helado_Griego_SG_Natural_La_Anonima_x_100_g.jpg
Yogur Helado Griego S/G Frutilla La Anomima x 100 g.;$ 3.500,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Yogur_Helado_Griego_SG_Frutilla_La_Anomima_x_100_g.jpg
Yogur Helado Griego S/G Frutilla La Anonima x 100 g.;$ 3.600,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Yogur_Helado_Griego_SG_Frutilla_La_Anonima_x_100_g.jpg
Helado Frutilla Naranja x 6 un. La Anónima x 294 gr.;$ 3.850,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Helado_Frutilla_Naranja_x_6_un._La_Anónima_x_294_gr.jpg
Helado Frutilla x 6 un. La Anónima x 294 gr.;$ 3.950,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Helado_Frutilla_x_6_un._La_Anónima_x_294_gr.jpg
Helado Chocolate DDL Vainilla Best x 524 gr.;$ 6.700,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Helado_Chocolate_DDL_Vainilla_Best_x_524_gr.jpg
Helado DDL Americana Frutilla Best x 524 gr.;$ 6.700,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Helado_DDL_Americana_Frutilla_Best_x_524_gr.jpg
Helado Chocolate Vainilla Frutilla Best x 524 gr.;$ 6.700,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Helado_Chocolate_Vainilla_Frutilla_Best_x_524_gr.jpg
Helado Palito Bombón x 6 un. La Anónima x 282 gr.;$ 6.850,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Helado_Palito_Bombón_x_6_un._La_Anónima_x_282_gr.jpg
Waffle Tradicional x 6 Un. Forno De Minas x 210 g.;$ 7.250,00;2026-07-05 21:57:01;d:/proyecto_supermercados_paginaweb/images/laanonima\Waffle_Tradicional_x_6_Un._Forno_De_Minas_x_210_g.jpg
