Producto;Precio;Imagen
Maíz Inflado Dulce Capullitos Flor x 80 g.;$ 650;D:/python/scrapling/imagenes_productos_laanonima\Maíz Inflado Dulce Capullitos Flor x 80 _21.jpg
Arroz Inflado Dulce Capullitos Flor x 80 g.;$ 950;D:/python/scrapling/imagenes_productos_laanonima\Arroz Inflado Dulce Capullitos Flor x 80_87.jpg
Barra de Cereal Almendras y Maní Cereal Mix x 33 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Barra de Cereal Almendras y Maní Cereal _50.jpg
Maíz Inflado Acaramelado Egran con Maní x 80 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Maíz Inflado Acaramelado Egran con Maní _60.jpg
Copos de Maíz La Anónima x 160 g.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Copos de Maíz La Anónima x 160 g_12.jpg
Maiz Inflado Acaramelado Egran x 80 g.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Maiz Inflado Acaramelado Egran x 80 g_38.jpg
Copos de Maíz Bolsa Granix x 160 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Copos de Maíz Bolsa Granix x 160 g_49.jpg
Cereal Original Cereal Mix x 100 g.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Cereal Original Cereal Mix x 100 g_67.jpg
Cereal con Cacao Cereal Mix x 100 g.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Cereal con Cacao Cereal Mix x 100 g_82.jpg
Barra Crocante de Arroz Egran con Miel y Maní x 60 g.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Barra Crocante de Arroz Egran con Miel y_35.jpg
