Producto;Precio;Imagen
Bebida Fresh Blue Full Sport x 500 cc.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Bebida Fresh Blue Full Sport x 500 cc_37.jpg
Bebida Energizante Speed x 269 cc.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Bebida Energizante Speed x 269 cc_28.jpg
Energizante Rockstar  Botella 500cc x1;$ 2.000;D:/python/scrapling/imagenes_productos_laanonima\Energizante Rockstar  Botella 500cc x1_3.jpg
Bebida Uva Powerade x 500 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida Uva Powerade x 500 cc_0.jpg
Bebida de Fresa y Kiwi Pet Gatorade Sin Azúcar x 400 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida de Fresa y Kiwi Pet Gatorade Sin _7.jpg
Bebida de Moras Pet Gatorade Sin Azúcar x 400 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida de Moras Pet Gatorade Sin Azúcar _17.jpg
Powerade Mountain Blast x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Powerade Mountain Blast x 500 cc_1.jpg
Powerade Frutas Tropicales x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Powerade Frutas Tropicales x 500 cc_2.jpg
Bebida Powerade Naranja x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Bebida Powerade Naranja x 500 cc_5.jpg
Bebida Powerade Manzana x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Bebida Powerade Manzana x 500 cc_8.jpg
