Producto;Precio;Imagen
Queso Rallado La Quesera x 40 g.;$ 950;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Quesera x 40 g_16.jpg
Queso Rallado Reggianito Tonadita x 40 g.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Reggianito Tonadita x 40 g_8.jpg
Queso Rallado Reggianito La Serenísima x 35 g.;$ 1.800;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Reggianito La Serenísima x_15.jpg
Queso Rallado La Quesera x 100 g.;$ 2.150;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Quesera x 100 g_11.jpg
Queso Rallado Tregar x 40 g.;$ 2.200;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Tregar x 40 g_69.jpg
Queso Rallado La Paulina x 40 g.;$ 2.400;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Paulina x 40 g_46.jpg
Queso Provolone En Fetas x 8 Un. Tonadita x 120 g.;$ 2.800;D:/python/scrapling/imagenes_productos_laanonima\Queso Provolone En Fetas x 8 Un Tonadita_27.jpg
Queso Cheddar En Fetas x 8 Un. Tonadita x 120 g.;$ 2.800;D:/python/scrapling/imagenes_productos_laanonima\Queso Cheddar En Fetas x 8 Un Tonadita x_28.jpg
Queso en Hebras Mini La Paulina x 80 g.;$ 3.000;D:/python/scrapling/imagenes_productos_laanonima\Queso en Hebras Mini La Paulina x 80 g_62.jpg
Queso de Cerdo Feteado 42 x 200 g.;$ 3.300;D:/python/scrapling/imagenes_productos_laanonima\Queso de Cerdo Feteado 42 x 200 g_70.jpg
