Producto;Precio;Imagen
Pollo Fresco Pollolin (Kg);$ 4.190;No disponible
Pollo Tres Arroyos Congelado (Kg);$ 4.190;No disponible
Cuarto Trasero de Pollo La Anónima (Kg);$ 5.190;No disponible
Muslo de Pollo La Anónima (Kg);$ 5.890;No disponible
PataMuslo de Pollo La Anónima (Kg);$ 6.490;No disponible
Pollo Refrigerado Bandeja Pollolin (Kg);$ 6.550;No disponible
Cuarto Trasero Bandeja Pollolin (Kg);$ 6.990;No disponible
Muslo Pollolin (Kg);$ 7.690;No disponible
Pechugas de Pollo La Anónima (Kg);$ 8.990;No disponible
Pata Muslo Bandeja Pollolin (Kg);$ 9.150;No disponible
