Producto;Precio;Imagen
Maíz Inflado Dulce Capullitos Flor x 80 g.;$ 650;D:/python/scrapling/imagenes_productos_laanonima\Maíz Inflado Dulce Capullitos Flor x 80 _30.jpg
Trigo Inflado Dulce Capullitos Flor x 80 g.;$ 680;D:/python/scrapling/imagenes_productos_laanonima\Trigo Inflado Dulce Capullitos Flor x 80_81.jpg
Arroz Inflado Dulce Capullitos Flor x 80 g.;$ 950;D:/python/scrapling/imagenes_productos_laanonima\Arroz Inflado Dulce Capullitos Flor x 80_86.jpg
Barra de Cereal Almendras y Maní Cereal Mix x 33 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Barra de Cereal Almendras y Maní Cereal _36.jpg
Cereal en barra light Yogur Frutilla Cereal Mix x 26 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Cereal en barra light Yogur Frutilla Cer_76.jpg
Maíz Inflado Acaramelado Egran con Maní x 80 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Maíz Inflado Acaramelado Egran con Maní _85.jpg
Copos de Maíz La Anónima x 160 g.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Copos de Maíz La Anónima x 160 g_15.jpg
Maiz Inflado Acaramelado Egran x 80 g.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Maiz Inflado Acaramelado Egran x 80 g_37.jpg
Copos de Maíz Bolsa Granix x 160 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Copos de Maíz Bolsa Granix x 160 g_35.jpg
Cereal con Cacao Cereal Mix x 100 g.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Cereal con Cacao Cereal Mix x 100 g_70.jpg
