Producto;Precio;Fecha;Imagen
Mix Frutos Rojos Congelados La Anónima x 300 g.;$ 5.512,00;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Mix_Frutos_Rojos_Congelados_La_Anónima_x_300_g.jpg
Frutillas Enteras Congeladas Green Life x 400 g.;$ 5.775,00;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Frutillas_Enteras_Congeladas_Green_Life_x_400_g.jpg
Mix Cuatro Berries Green Life x 400 g.;$ 7.425,00;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Mix_Cuatro_Berries_Green_Life_x_400_g.jpg
Frambuesas Congeladas Green Life x 400 g.;$ 11.062,00;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Frambuesas_Congeladas_Green_Life_x_400_g.jpg
Moras Congeladas Green Life x 550 g.;$ 12.037,00;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Moras_Congeladas_Green_Life_x_550_g.jpg
Mango Congelado en Cubos Biomac x 500 g.;No disponible;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Mango_Congelado_en_Cubos_Biomac_x_500_g.jpg
Arándanos Congelados Karinat x 300 g.;No disponible;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Arándanos_Congelados_Karinat_x_300_g.jpg
Mix Berries Congelados Karinat x 300 g.;No disponible;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Mix_Berries_Congelados_Karinat_x_300_g.jpg
Mix Berries Congelados Karinat x 1 Kg.;No disponible;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Mix_Berries_Congelados_Karinat_x_1_Kg.jpg
Mix Berries Congelados Karinat x 400 g.;No disponible;2026-08-02 12:03:07;d:/proyecto_supermercados_paginaweb/images/laanonima\Mix_Berries_Congelados_Karinat_x_400_g.jpg
