Producto;Precio;Fecha;Imagen
Harina de Trigo 000 Chacabuco x 1 Kg.;$ 1.150,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_000_Chacabuco_x_1_Kg.jpg
Harina de Trigo 000 Morixe x 1 Kg.;$ 1.200,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_000_Morixe_x_1_Kg.jpg
Harina de Trigo Tipo 000 Best x 1 Kg.;$ 1.200,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_Tipo_000_Best_x_1_Kg.jpg
Harina de Trigo 0000 Chacabuco x 1 Kg.;$ 1.400,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_0000_Chacabuco_x_1_Kg.jpg
Harina de Trigo 000 La Anonima x 1 Kg.;$ 1.450,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_000_La_Anonima_x_1_Kg.jpg
Harina de Trigo Tipo 0000 Best x 1 Kg.;$ 1.500,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_Tipo_0000_Best_x_1_Kg.jpg
Harina Leudante Chacabuco x 1 Kg.;$ 1.600,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_Leudante_Chacabuco_x_1_Kg.jpg
Harina de Trigo 0000 Favorita x 1 Kg.;$ 1.600,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_0000_Favorita_x_1_Kg.jpg
Harina de Trigo 0000 Morixe x 1 Kg.;$ 1.750;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_0000_Morixe_x_1_Kg.jpg
Harina de Trigo 0000 La Anonima x 1 Kg.;$ 1.800,00;2026-07-05 22:04:36;d:/proyecto_supermercados_paginaweb/images/laanonima\Harina_de_Trigo_0000_La_Anonima_x_1_Kg.jpg
