Producto;Precio;Imagen
Amargo Pomelo Rosado Tres Torres x 1,5 Lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Pomelo Rosado Tres Torres x 15 Lt_51.jpg
Amargo Tres Torres Limón Pet x 1,5 lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Tres Torres Limón Pet x 15 lt_56.jpg
Amargo Serrano Tres Torres Pet x 1,5 lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Serrano Tres Torres Pet x 15 lt_57.jpg
Amargo Blanco Tres Torres Pet x 1,5 lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Blanco Tres Torres Pet x 15 lt_61.jpg
Dr. Lemon Vodka s/ Tacc x 275 cc.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Dr Lemon Vodka s Tacc x 275 cc_65.jpg
Amargo Pomelo Rosado La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Pomelo Rosado La Anónima x 15 Lt_37.jpg
Amargo Serrano La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Serrano La Anónima x 15 Lt_38.jpg
Amargo Cordillerano La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Cordillerano La Anónima x 15 Lt_39.jpg
Lata Frizzé Blue x 473 cc.;$ 2.450;D:/python/scrapling/imagenes_productos_laanonima\Lata Frizzé Blue x 473 cc_3.jpg
Fernet con Cola 1882 x 473 cc.;$ 2.450;D:/python/scrapling/imagenes_productos_laanonima\Fernet con Cola 1882 x 473 cc_63.jpg
