Producto;Precio;Imagen
Cerveza Schneider Lata x 473 cc.;$ 2.450;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Schneider Lata x 473 cc_89.jpg
Cerveza Lager Lata Amstel x 473 cc.;$ 2.550;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Lager Lata Amstel x 473 cc_101.jpg
Cerveza Quilmes IPA Lata 473cc x1;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes IPA Lata 473cc x1_26.jpg
Cerveza Quilmes Hinchada Lata 473cc x1;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes Hinchada Lata 473cc x1_33.jpg
Cerveza Rubia Budweiser Lata 473cc;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Budweiser Lata 473cc_34.jpg
Cerveza Imperial Lata x 473 cc.;$ 2.900;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Imperial Lata x 473 cc_47.jpg
Cerveza Golden Lata Imperial x 473 cc.;$ 2.900;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Golden Lata Imperial x 473 cc_93.jpg
Cerveza Rubia Lata Salta x 473 cc.;$ 2.900;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Lata Salta x 473 cc_97.jpg
Cerveza Lata Michelob x 473 cc.;$ 2.950;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Lata Michelob x 473 cc_7.jpg
Cerveza Long Neck Roja Scotch Blest x 355 cc.;$ 3.050;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Long Neck Roja Scotch Blest x 35_82.jpg
