Producto;Precio;Imagen
Cerveza Porrón Michelob x 275 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Porrón Michelob x 275 cc_8.jpg
Cerveza Schneider Lata x 473 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Schneider Lata x 473 cc_48.jpg
Cerveza Lata Rubia Andes x 473 cc.;$ 2.550;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Lata Rubia Andes x 473 cc_103.jpg
Cerveza Brahma Chopp Lata 473cc x1;$ 2.650;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Brahma Chopp Lata 473cc x1_46.jpg
Cerveza Quilmes Hinchada Lata 473cc x1;$ 2.650;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes Hinchada Lata 473cc x1_59.jpg
Cerveza Rubia Budweiser Lata 473cc;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Budweiser Lata 473cc_52.jpg
Cerveza Imperial Lata x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Imperial Lata x 473 cc_58.jpg
Cerveza Golden Lata Imperial x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Golden Lata Imperial x 473 cc_70.jpg
Cerveza Quilmes IPA Lata 473cc x1;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes IPA Lata 473cc x1_86.jpg
Cerveza Rubia Lata Salta x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Lata Salta x 473 cc_108.jpg
