Producto;Precio;Imagen
Cerveza Bajo Cero Lata Quilmes x 473 cc.;$ 1.950;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Bajo Cero Lata Quilmes x 473 cc_46.jpg
Cerveza Quilmes 0.0% Lata 473cc x1;$ 2.200;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes 00 Lata 473cc x1_8.jpg
Cerveza Porrón Michelob x 275 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Porrón Michelob x 275 cc_32.jpg
Cerveza Schneider Lata x 473 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Schneider Lata x 473 cc_51.jpg
Cerveza Lager Lata Amstel x 473 cc.;$ 2.450;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Lager Lata Amstel x 473 cc_97.jpg
Cerveza Lata Rubia Andes x 473 cc.;$ 2.550;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Lata Rubia Andes x 473 cc_95.jpg
Cerveza Rubia Budweiser Lata 473cc;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Budweiser Lata 473cc_30.jpg
Cerveza Quilmes Hinchada Lata 473cc x1;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes Hinchada Lata 473cc x1_41.jpg
Cerveza Brahma Chopp Lata 473cc x1;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Brahma Chopp Lata 473cc x1_57.jpg
Cerveza Rubia Lata Salta x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Lata Salta x 473 cc_66.jpg
