Producto;Precio;Imagen
Agua Mineral s/Gas Alvura x 500 cc.;$ 1.200;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Alvura x 500 cc_25.jpg
Agua Mineral sin gas Bonaqua x 500 cc.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin gas Bonaqua x 500 cc_9.jpg
Agua sin Gas Benedictino x 500 cc.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Agua sin Gas Benedictino x 500 cc_24.jpg
Agua Mineral s/Gas Alvura x 1,5 Lt.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Alvura x 15 Lt_11.jpg
Agua Nestlé Pureza Vital sin gas Botella 500cc x1;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Agua Nestlé Pureza Vital sin gas Botella_5.jpg
Agua Mineral s/Gas Alvura x 2,25 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Alvura x 225 Lt_18.jpg
Agua Mineral s/Gas Villa del Sur x 600 cc.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sGas Villa del Sur x 600 cc_26.jpg
Agua Mineral sin Gas Sierra de los Padres x 2 Lt.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin Gas Sierra de los Padre_17.jpg
Agua Mineral sin gas Cellier x 2 lt.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin gas Cellier x 2 lt_10.jpg
Agua Mineral sin gas Glaciar x 500 cc.;$ 2.000;D:/python/scrapling/imagenes_productos_laanonima\Agua Mineral sin gas Glaciar x 500 cc_7.jpg
