Producto;Precio;Imagen
Cerveza Quilmes 0.0% Lata 473cc x1;$ 2.150;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes 00 Lata 473cc x1_34.jpg
Cerveza Porrón Michelob x 275 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Porrón Michelob x 275 cc_5.jpg
Cerveza Lata Rubia Andes x 473 cc.;$ 2.550;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Lata Rubia Andes x 473 cc_100.jpg
Cerveza Quilmes Hinchada Lata 473cc x1;$ 2.650;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes Hinchada Lata 473cc x1_51.jpg
Cerveza Brahma Chopp Lata 473cc x1;$ 2.650;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Brahma Chopp Lata 473cc x1_52.jpg
Cerveza Rubia Budweiser Lata 473cc;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Budweiser Lata 473cc_47.jpg
Cerveza Imperial Lata x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Imperial Lata x 473 cc_64.jpg
Cerveza Golden Lata Imperial x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Golden Lata Imperial x 473 cc_67.jpg
Cerveza Rubia Lata Salta x 473 cc.;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Rubia Lata Salta x 473 cc_85.jpg
Cerveza Quilmes IPA Lata 473cc x1;$ 2.750;D:/python/scrapling/imagenes_productos_laanonima\Cerveza Quilmes IPA Lata 473cc x1_88.jpg
