Producto;Precio;Imagen
Alimento para Gatos Carne Y Pollo Gati x  500 g.;$ 2.850;D:/python/scrapling/imagenes_productos_laanonima\Alimento para Gatos Carne Y Pollo Gati x_2.jpg
Alimento para Gatos Pescado y Salmón Gati x 500 g.;$ 2.850;D:/python/scrapling/imagenes_productos_laanonima\Alimento para Gatos Pescado y Salmón Gat_4.jpg
Alimento Seco Gato Adulto Pescado & Salmón Gati x 1 Kg.;$ 5.300;D:/python/scrapling/imagenes_productos_laanonima\Alimento Seco Gato Adulto Pescado  Salmó_3.jpg
Alimento Seco Gato Adulto Carne y Pollo Gati x 3 Kg.;$ 14.750;D:/python/scrapling/imagenes_productos_laanonima\Alimento Seco Gato Adulto Carne y Pollo _0.jpg
Alimento Seco Gato Adulto Pescado & Salmón Gati x 8 Kg.;$ 29.150;D:/python/scrapling/imagenes_productos_laanonima\Alimento Seco Gato Adulto Pescado  Salmó_1.jpg
