Producto;Precio;Imagen
Aceite Mezcla Cocinero x 900 cc.;$ 3.400;D:/python/scrapling/imagenes_productos_laanonima\Aceite Mezcla Cocinero x 900 cc.jpg
Aceite de Girasol Cañuelas x 900 cc.;$ 3.950;D:/python/scrapling/imagenes_productos_laanonima\Aceite de Girasol Cañuelas x 900 cc.jpg
Aceite de Girasol Pureza x 900 cc.;$ 4.000;D:/python/scrapling/imagenes_productos_laanonima\Aceite de Girasol Pureza x 900 cc.jpg
Rocio Vegetal sin Manteca con Harina Mama Cocina x 150 cc.;$ 4.150;D:/python/scrapling/imagenes_productos_laanonima\Rocio Vegetal sin Manteca con Harina Mam.jpg
Aceite de Girasol Natura x 900 cc.;$ 4.300;D:/python/scrapling/imagenes_productos_laanonima\Aceite de Girasol Natura x 900 cc.jpg
Rocío Vegetal de Aceite Girasol Natura x 126 cc.;$ 4.650;D:/python/scrapling/imagenes_productos_laanonima\Rocío Vegetal de Aceite Girasol Natura x.jpg
Rocío Vegetal La Anónima x 120 g.;$ 4.700;D:/python/scrapling/imagenes_productos_laanonima\Rocío Vegetal La Anónima x 120 g.jpg
Aceite de Girasol La Anónima x 900 cc.;$ 4.800;D:/python/scrapling/imagenes_productos_laanonima\Aceite de Girasol La Anónima x 900 cc.jpg
Aceite de Maíz Clásico Mazola Aerosol x 126 cc.;$ 5.150;D:/python/scrapling/imagenes_productos_laanonima\Aceite de Maíz Clásico Mazola Aerosol x .jpg
Rocío Vegetal Manteca Aerosol Fritolim x 120 g.;$ 5.300;D:/python/scrapling/imagenes_productos_laanonima\Rocío Vegetal Manteca Aerosol Fritolim x.jpg
