Producto;Precio;Imagen
Pulpa de Manzana Pouch Zummy x 110 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Pulpa de Manzana Pouch Zummy x 110 g_8.jpg
Pulpa de Pera Pouch Zummy x 110 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Pulpa de Pera Pouch Zummy x 110 g_9.jpg
Pulpa Mix Frutal Pouch Zummy x 110 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Pulpa Mix Frutal Pouch Zummy x 110 g_10.jpg
Pulpa de Ciruela Desecada Pouch Zummy x 110 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Pulpa de Ciruela Desecada Pouch Zummy x _11.jpg
Pulpa de Manzana&Durazno Pouch Zummy x 110 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Pulpa de ManzanaDurazno Pouch Zummy x 11_21.jpg
Leche LV Modificada Etapa 3 Profutura Nutrilón x 200 cc.;$ 2.900;D:/python/scrapling/imagenes_productos_laanonima\Leche LV Modificada Etapa 3 Profutura Nu_20.jpg
Formula Lactea LV Etapa 2 Profutura Nutrilón x 200 cc.;$ 3.050;D:/python/scrapling/imagenes_productos_laanonima\Formula Lactea LV Etapa 2 Profutura Nutr_19.jpg
NESTUM® sabor Banana x 225gr;$ 7.400;D:/python/scrapling/imagenes_productos_laanonima\NESTUM sabor Banana x 225gr_4.jpg
NESTUM® Arroz x 225gr;$ 7.650;D:/python/scrapling/imagenes_productos_laanonima\NESTUM Arroz x 225gr_13.jpg
NIDO® 4 PREBIO 3 Leche en Polvo x 800gr;$ 20.350;D:/python/scrapling/imagenes_productos_laanonima\NIDO 4 PREBIO 3 Leche en Polvo x 800gr_7.jpg
