Producto;Precio;Imagen
Pollo Fresco La Anónima (Kg);$ 4.190;D:/python/scrapling/imagenes_productos_laanonima\Pollo Fresco La Anónima Kg.jpg
Pollo Fresco Pollolin (Kg);$ 4.190;D:/python/scrapling/imagenes_productos_laanonima\Pollo Fresco Pollolin Kg.jpg
Pollo Tres Arroyos Congelado (Kg);$ 4.190;D:/python/scrapling/imagenes_productos_laanonima\Pollo Tres Arroyos Congelado Kg.jpg
Cuarto Trasero de Pollo La Anónima (Kg);$ 5.190;D:/python/scrapling/imagenes_productos_laanonima\Cuarto Trasero de Pollo La Anónima Kg.jpg
Muslo de Pollo La Anónima (Kg);$ 5.890;D:/python/scrapling/imagenes_productos_laanonima\Muslo de Pollo La Anónima Kg.jpg
PataMuslo de Pollo La Anónima (Kg);$ 6.490;D:/python/scrapling/imagenes_productos_laanonima\PataMuslo de Pollo La Anónima Kg.jpg
Pata de Pollo La Anónima (Kg);$ 6.850;D:/python/scrapling/imagenes_productos_laanonima\Pata de Pollo La Anónima Kg.jpg
Cuarto Trasero Bandeja Pollolin (Kg);$ 6.990;D:/python/scrapling/imagenes_productos_laanonima\Cuarto Trasero Bandeja Pollolin Kg.jpg
Muslo Pollolin (Kg);$ 7.690;D:/python/scrapling/imagenes_productos_laanonima\Muslo Pollolin Kg.jpg
Pechugas de Pollo La Anónima (Kg);$ 8.990;D:/python/scrapling/imagenes_productos_laanonima\Pechugas de Pollo La Anónima Kg.jpg
