Producto;Precio;Imagen
Pate de Jamón Bocatti x 90 g.;$ 2.000;No disponible
Pate con Pimienta Verde Bocatti x 90 g.;$ 2.050;No disponible
Paté Panceta Ahumada Bocatti x 90 g.;$ 2.050;No disponible
Leberwurst Cagnoli x 150 g.;$ 2.600;No disponible
Salchichón Primavera Feteado Zur Linde x 200 g.;$ 2.650;No disponible
Mortadela con Pistacho Bocatti x 70 g.;$ 2.650;No disponible
Lomo al Horno Feteado Var.Log5 Bocatti x 70 g.;$ 2.700;No disponible
Salchichón con Jamón Feteado Zur Linde x 200 g.;$ 2.700;No disponible
Leberwurst Cabaña Argentina x 200 g.;$ 2.700;No disponible
Salame Milán Feteado Var.Log.5 Bocatti x 70 g.;$ 2.750;No disponible
