Producto;Precio;Imagen
Arroz Grano Largo 00000 Cañuelas x 500 g.;$ 1.100;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo 00000 Cañuelas x 500 g.jpg
Arroz Largo Fino Maximo x 500 g.;$ 1.150;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino Maximo x 500 g.jpg
Arroz Integral Cañuelas x 500 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Arroz Integral Cañuelas x 500 g.jpg
Arroz Grano Largo Fino Molinos Ala x 500 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo Fino Molinos Ala x 500.jpg
Arroz Largo Fino Don Marcos x 1 Kg.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino Don Marcos x 1 Kg.jpg
Arroz Dorado Natural Molinos Ala x 500 g.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Arroz Dorado Natural Molinos Ala x 500 g.jpg
Arroz Parboil Don Marcos x 1 Kg.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboil Don Marcos x 1 Kg.jpg
Arroz Parboilizado Bolsa Dos Hermanos x 500 g.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboilizado Bolsa Dos Hermanos x .jpg
Arroz Integral Molinos Ala x 500 g.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Integral Molinos Ala x 500 g.jpg
Arroz Parboil Cañuelas x 500 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboil Cañuelas x 500 g.jpg
