Producto;Precio;Imagen
Polvo para preparar Salsa Blanca Dos Anclas x 40 g.;$ 840;D:/python/scrapling/imagenes_productos_laanonima\Polvo para preparar Salsa Blanca Dos Anc_7.jpg
Sal Gruesa Paquete Dos Anclas x 500 g.;$ 1.350;D:/python/scrapling/imagenes_productos_laanonima\Sal Gruesa Paquete Dos Anclas x 500 g_1.jpg
Ajo en Polvo Deshidratado Dos Anclas x 20 g.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Ajo en Polvo Deshidratado Dos Anclas x 2_6.jpg
Sal Fina Paquete Dos Anclas x 500 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Sal Fina Paquete Dos Anclas x 500 g_0.jpg
Condimento para Pizza Dos Anclas x 25 g.;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Condimento para Pizza Dos Anclas x 25 g_9.jpg
Sal Fina Dos Anclas Estuche x 500 g.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Sal Fina Dos Anclas Estuche x 500 g_2.jpg
Ají Molido Dos Anclas x 50 g.;$ 2.200;D:/python/scrapling/imagenes_productos_laanonima\Ají Molido Dos Anclas x 50 g_10.jpg
Sal Gruesa Paquete Dos Anclas x 1 Kg.;$ 2.600;D:/python/scrapling/imagenes_productos_laanonima\Sal Gruesa Paquete Dos Anclas x 1 Kg_3.jpg
Provenzal Dos Anclas x 50 g.;$ 2.700;D:/python/scrapling/imagenes_productos_laanonima\Provenzal Dos Anclas x 50 g_8.jpg
Sal Fina Salero Dos Anclas x 500 g.;$ 3.400;D:/python/scrapling/imagenes_productos_laanonima\Sal Fina Salero Dos Anclas x 500 g_5.jpg
