Producto;Precio;Imagen
Arroz Grano Largo 00000 Cañuelas x 500 g.;$ 1.100;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo 00000 Cañuelas x 500 g.jpg
Arroz Largo Fino Maximo x 500 g.;$ 1.150;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino Maximo x 500 g.jpg
Arroz Grano Largo Fino Molinos Ala x 500 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo Fino Molinos Ala x 500.jpg
Arroz Integral Cañuelas x 500 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Arroz Integral Cañuelas x 500 g.jpg
Arroz Largo Fino Bolsa Lucchetti x 500 g.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino Bolsa Lucchetti x 500 g.jpg
Arroz Largo Fino Don Marcos x 1 Kg.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino Don Marcos x 1 Kg.jpg
Arroz Parboil Don Marcos x 1 Kg.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboil Don Marcos x 1 Kg.jpg
Arroz Parboilizado Bolsa Lucchetti x 500 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboilizado Bolsa Lucchetti x 500.jpg
Arroz Parboil Cañuelas x 500 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboil Cañuelas x 500 g.jpg
Arroz Grano Largo Fino 00000 Dos Hermanos x 1 Kg.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo Fino 00000 Dos Hermano.jpg
