Producto;Precio;Imagen
Arroz Grano Largo 00000 Cañuelas x 500 g.;$ 1.050;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo 00000 Cañuelas x 500 g_5.jpg
Arroz Integral Cañuelas x 500 g.;$ 1.200;D:/python/scrapling/imagenes_productos_laanonima\Arroz Integral Cañuelas x 500 g_12.jpg
Arroz Grano Largo Fino Molinos Ala x 500 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Arroz Grano Largo Fino Molinos Ala x 500_11.jpg
Arroz Dorado Natural Molinos Ala x 500 g.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Arroz Dorado Natural Molinos Ala x 500 g_14.jpg
Arroz Largo Fino Don Marcos x 1 Kg.;$ 1.400;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino Don Marcos x 1 Kg_39.jpg
Arroz Integral Molinos Ala x 500 g.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Integral Molinos Ala x 500 g_15.jpg
Arroz Parboilizado Bolsa Dos Hermanos x 500 g.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboilizado Bolsa Dos Hermanos x _30.jpg
Arroz Parboil Don Marcos x 1 Kg.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboil Don Marcos x 1 Kg_40.jpg
Arroz Parboil Cañuelas x 500 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Arroz Parboil Cañuelas x 500 g_18.jpg
Arroz Largo Fino 00000 Bolsa Vanguardia x 1 Kg.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Arroz Largo Fino 00000 Bolsa Vanguardia _38.jpg
